ID,Label,AGE,GENDER,MARITAL_STATUS,MONTHLY_INCOME_WHITHOUT_TAX,LOANTYPE,GAGE_TOTLE_PRICE,APPLY_AMOUNT,APPLY_TERM_TIME,APPLY_INTEREST_RATE,PAYMENT_TYPE
1120,0,2,1,0,0,1,0,2,2,0,0
1121,1,2,0,0,0,1,1,0,2,4,0
1122,0,2,1,0,0,0,2,1,2,4,1
1123,0,2,1,3,0,1,4,2,2,0,0
1124,1,2,0,1,0,1,1,0,2,1,0
1125,1,2,0,0,0,1,0,1,2,3,1
1126,0,2,0,3,0,1,1,0,2,0,1
1127,0,2,1,2,0,1,1,0,2,2,0
1128,1,2,1,2,0,1,1,0,2,4,0
1129,1,2,1,2,0,1,1,0,2,2,0
1130,0,2,0,2,0,1,1,0,2,0,0
1131,1,2,0,0,0,1,0,1,2,0,0
1132,1,2,1,0,0,0,1,0,2,3,0
1133,0,2,1,0,0,0,4,0,2,0,0
1134,0,2,1,0,0,0,1,0,2,0,0
1135,0,2,1,0,0,0,0,2,2,4,0
1136,0,2,0,0,0,1,1,0,2,0,0
1137,0,2,1,3,0,1,4,2,2,0,1
1138,0,2,1,0,0,1,4,2,2,0,0
1139,1,2,0,0,0,0,4,2,2,3,0
1140,0,2,1,3,0,1,4,2,2,0,0
1141,0,2,0,2,0,1,0,1,2,0,0
1142,0,2,1,2,0,1,4,0,2,0,0
1143,0,2,1,0,0,1,1,0,2,4,0
1144,1,2,1,0,0,1,1,0,2,1,0
1145,0,2,1,0,0,0,0,1,2,4,0
1146,0,2,1,0,0,1,2,1,2,0,0
1147,0,2,0,0,0,1,4,2,2,0,0
1148,1,2,1,0,0,0,1,0,2,1,0
1149,1,2,1,0,0,0,1,0,2,1,0
1150,0,2,1,3,0,1,1,0,2,0,0
1151,0,2,1,3,0,1,4,0,2,0,0
1152,0,2,0,0,0,1,4,2,2,4,0
1153,1,2,1,2,0,1,1,0,2,4,0
1154,0,2,0,0,0,1,4,2,2,0,0
1155,0,2,1,0,0,1,1,0,2,0,0
1156,1,2,1,0,0,1,4,2,2,1,0
1157,0,2,1,0,0,1,4,2,2,0,0
1158,1,2,0,3,0,1,4,2,2,0,1
1159,1,2,1,0,0,0,1,0,2,3,0
1160,0,2,1,0,0,1,4,2,2,4,0
1161,1,2,0,3,0,1,1,0,2,3,0
1162,0,2,0,0,0,1,4,2,2,4,0
1163,1,2,1,0,0,1,1,0,2,3,0
1164,0,2,1,0,0,1,1,0,2,4,0
1165,0,2,1,1,0,1,1,0,2,0,0
1166,1,2,1,0,0,1,0,1,2,1,1
1167,0,2,0,0,0,1,4,2,2,0,0
1168,1,2,1,0,0,0,0,2,2,0,1
1169,1,2,1,0,0,1,1,0,2,0,0
1170,1,2,0,0,0,0,4,2,2,3,0
1171,1,2,1,3,0,1,4,2,2,3,0
1172,0,2,1,3,0,1,4,0,2,0,0
1173,0,2,1,0,3,0,1,0,2,3,0
1174,1,2,0,1,0,1,1,0,2,1,0
1175,1,2,0,0,0,1,1,0,2,3,0
1176,0,2,1,0,0,1,4,0,2,0,1
1177,0,2,1,0,0,1,4,0,2,4,1
1178,0,2,1,0,0,0,4,0,2,0,0
1179,0,2,1,0,0,1,1,0,2,4,0
1180,0,2,1,0,0,1,4,2,2,4,0
1181,1,2,0,0,0,1,0,2,2,1,1
1182,0,2,0,2,0,1,1,0,2,4,0
1183,0,2,1,0,0,1,4,2,2,0,0
1184,0,2,1,0,0,0,4,0,2,4,0
1185,0,0,0,0,0,1,2,1,2,0,0
1186,0,0,1,0,0,1,4,0,2,4,0
1187,0,0,1,0,0,1,4,0,2,0,0
1188,0,0,1,0,0,1,4,0,2,4,0
1189,1,0,0,0,0,1,0,1,2,3,1
1190,1,0,1,0,0,1,1,0,2,1,0
1191,0,0,1,0,0,1,4,0,2,4,0
1192,0,0,1,0,0,1,4,0,2,4,0
1193,0,0,1,3,0,1,0,2,2,0,0
1194,1,3,0,1,0,0,1,0,1,1,0
1195,0,3,1,3,0,1,4,2,1,4,0
1196,1,3,0,3,0,1,1,0,1,4,1
1197,0,1,1,0,0,1,4,0,1,0,0
1198,0,1,0,0,0,1,4,0,1,0,0
1199,1,1,1,0,0,1,0,1,1,1,1
1200,1,1,1,0,0,1,1,2,1,0,0
1201,0,4,1,0,0,1,1,0,1,4,1
1202,0,4,1,0,0,1,4,2,1,0,1
1203,1,4,0,3,0,0,1,0,1,1,0
1204,1,4,1,3,0,1,1,0,1,0,0
1205,0,4,0,0,0,1,1,0,1,0,0
1206,1,4,0,3,0,1,1,2,1,3,1
1207,0,4,0,0,0,1,1,0,1,0,0
1208,0,4,1,0,0,1,4,2,1,4,0
1209,0,4,1,0,0,1,2,1,1,4,1
1210,1,4,0,0,0,1,1,0,1,1,0
1211,0,4,1,0,0,1,4,0,1,4,0
1212,1,4,0,0,0,1,1,0,1,3,0
1213,1,4,0,0,0,1,1,0,1,3,0
1214,1,4,0,0,0,1,1,0,1,4,0
1215,1,4,1,1,0,1,1,0,1,1,0
1216,0,4,1,3,0,1,4,2,1,0,1
1217,0,4,0,0,0,1,3,3,1,4,0
1218,0,4,0,0,0,1,4,2,1,0,1
1219,0,4,1,2,0,1,1,0,1,4,0
1220,0,4,0,0,0,1,1,0,1,0,1
1221,1,4,0,2,0,1,4,2,1,3,0
1222,0,4,1,3,0,1,0,2,1,4,0
1223,1,4,0,0,0,1,4,2,1,2,0
1224,0,4,0,0,0,1,4,0,1,0,1
1225,0,2,1,2,0,1,4,0,1,4,0
1226,1,2,1,3,0,1,4,2,1,0,0
1227,0,2,1,0,0,1,4,2,1,4,0
1228,0,2,1,3,0,1,4,0,1,0,0
1229,0,2,1,0,0,1,4,2,1,0,0
1230,1,2,1,0,0,1,1,2,1,3,0
1231,1,2,1,0,0,0,1,0,1,2,0
1232,0,2,1,0,0,1,2,1,1,4,0
1233,0,2,1,0,0,1,2,1,1,0,1
1234,0,2,1,1,1,1,2,1,1,4,0
1235,1,2,1,0,0,0,1,0,1,3,0
1236,0,2,1,2,0,1,4,2,1,4,0
1237,0,2,1,0,0,1,1,0,1,4,0
1238,0,2,1,0,0,1,1,0,1,4,0
1239,1,2,1,0,0,1,1,0,1,4,0
1240,1,1,0,0,0,1,1,0,1,4,0
1241,1,4,0,2,0,1,4,2,1,1,0
1242,1,4,0,1,0,1,1,0,1,1,0
1243,1,4,0,0,0,1,4,2,1,1,0
1244,0,4,0,0,0,1,4,0,1,0,0
1245,1,4,1,3,0,1,4,2,1,4,0
1246,0,4,0,0,0,1,2,1,1,0,0
1247,1,4,0,0,0,1,1,0,1,2,0
1248,0,3,1,3,0,1,4,2,0,0,0
1249,0,3,1,3,0,1,4,2,0,4,0
1250,0,3,1,3,0,1,2,1,0,0,0
1251,1,3,1,3,0,1,1,0,0,1,0
1252,0,3,0,0,0,1,4,2,0,0,0
1253,1,3,0,3,0,1,1,0,0,1,1
1254,0,3,0,3,0,1,1,0,0,0,1
1255,1,3,1,3,0,1,1,0,0,3,1
1256,0,3,0,0,0,1,4,0,0,0,0
1257,1,3,0,3,0,1,4,2,0,1,0
1258,1,3,0,3,0,1,1,0,0,1,0
1259,0,3,1,3,0,1,4,2,0,0,0
1260,0,3,0,3,0,1,4,2,0,0,0
1261,1,3,0,0,0,1,1,2,0,1,0
1262,1,3,1,3,0,1,4,2,0,1,0
1263,1,3,0,3,0,1,1,2,0,3,0
1264,1,3,0,3,0,1,1,2,0,1,1
1265,0,3,1,3,0,1,4,0,0,0,1
1266,1,3,1,3,0,1,1,0,0,1,1
1267,1,3,1,3,0,1,1,0,0,3,0
1268,1,3,1,2,0,1,1,0,0,3,0
1269,0,3,0,3,0,1,1,0,0,0,0
1270,0,3,0,3,0,1,4,2,0,4,0
1271,1,3,0,3,0,1,1,0,0,1,0
1272,0,3,1,0,0,1,4,0,0,0,0
1273,1,3,1,3,0,1,1,0,0,4,0
1274,0,3,0,3,0,1,4,0,0,4,0
1275,0,3,1,3,0,1,4,0,0,0,0
1276,0,3,0,3,0,1,4,0,0,0,0
1277,0,3,1,3,0,1,4,0,0,0,0
1278,0,3,1,3,0,1,4,0,0,0,0
1279,1,3,1,3,0,1,1,0,0,3,0
1280,0,3,1,3,0,1,4,2,0,0,1
1281,1,3,0,3,0,1,1,2,0,1,0
1282,0,3,0,3,0,1,4,0,0,0,1
1283,0,3,0,3,0,1,4,2,0,0,0
1284,0,3,1,3,0,1,4,2,0,4,0
1285,0,3,1,3,0,1,4,0,0,4,0
1286,0,3,1,3,0,1,4,0,0,0,0
1287,0,3,0,3,0,1,4,2,0,0,1
1288,1,3,0,0,0,1,1,0,0,3,0
1289,1,3,1,0,0,1,0,2,0,1,0
1290,0,3,1,3,0,1,1,0,0,4,0
1291,1,3,0,0,0,1,1,0,0,3,0
1292,1,3,1,0,0,1,1,0,0,3,0
1293,0,3,1,3,0,1,4,0,0,0,1
1294,0,3,0,3,0,1,4,0,0,0,0
1295,1,3,0,0,0,1,1,0,0,0,0
1296,1,3,0,3,0,1,1,2,0,1,0
1297,1,3,0,0,0,1,2,3,0,2,1
1298,1,3,1,3,0,1,1,2,0,1,0
1299,0,3,1,0,0,1,4,0,0,0,0
1300,0,3,0,0,0,1,2,1,0,0,0
1301,1,3,1,3,0,1,1,0,0,3,1
1302,1,3,0,3,0,1,1,0,0,0,1
1303,0,3,1,3,0,1,4,2,0,0,0
1304,1,3,1,0,0,1,4,2,0,3,1
1305,0,1,1,2,0,1,4,2,0,0,0
1306,1,1,0,0,0,1,4,2,0,0,0
1307,1,1,0,2,0,1,1,0,0,4,0
1308,0,1,0,2,0,1,4,2,0,0,1
1309,0,1,1,2,0,1,4,0,0,0,0
1310,1,1,1,3,0,1,1,0,0,1,0
1311,0,1,0,3,0,1,1,0,0,4,0
1312,0,1,1,3,0,1,4,2,0,0,0
1313,1,1,1,0,0,1,1,0,0,4,0
1314,0,1,0,2,0,1,4,2,0,0,1
1315,1,1,0,0,0,1,1,0,0,1,1
1316,1,1,1,0,0,1,0,1,0,3,0
1317,1,1,1,3,0,1,1,0,0,4,0
1318,1,1,1,2,0,1,1,0,0,4,0
1319,0,1,0,3,0,1,4,0,0,0,0
1320,0,1,0,0,0,1,1,0,0,0,0
1321,1,1,0,0,0,1,4,2,0,1,1
1322,1,1,0,3,0,1,1,2,0,3,0
1323,0,1,1,3,0,1,4,0,0,0,1
1324,0,1,1,3,0,1,4,0,0,0,0
1325,1,1,0,3,0,1,4,2,0,1,0
1326,0,1,0,0,0,1,4,0,0,0,0
1327,0,1,0,0,0,1,4,2,0,0,0
1328,0,1,0,0,0,1,4,2,0,0,0
1329,0,1,1,0,0,1,4,0,0,0,1
1330,0,1,1,0,0,1,4,2,0,4,0
1331,1,1,0,3,0,1,1,0,0,4,0
1332,1,1,0,3,0,1,1,0,0,3,0
1333,0,1,0,0,0,1,2,1,0,4,1
1334,1,1,1,3,0,1,1,0,0,2,0
1335,0,1,1,0,0,1,4,2,0,0,0
1336,0,1,1,3,0,1,4,2,0,0,0
1337,0,1,1,3,0,1,4,2,0,4,0
1338,1,1,1,0,0,1,1,0,0,1,0
1339,1,1,1,0,0,1,1,2,0,3,0
1340,0,1,0,0,0,1,0,2,0,0,1
1341,0,1,1,3,0,1,1,0,0,4,1
1342,0,1,1,0,0,1,1,0,0,4,0
1343,0,1,1,0,0,1,1,0,0,3,0
1344,0,1,1,2,0,1,1,0,0,0,0
1345,0,1,0,2,0,1,4,0,0,0,0
1346,0,1,1,0,0,1,1,0,0,0,0
1347,0,1,1,2,0,1,1,0,0,0,1
1348,1,1,0,3,0,1,1,0,0,1,0
1349,1,1,1,0,0,1,1,0,0,3,0
1350,0,1,0,3,0,1,4,2,0,0,0
1351,1,1,0,3,0,1,0,1,0,3,0
1352,1,1,1,0,0,1,4,2,0,1,0
1353,1,1,1,3,0,1,4,2,0,3,0
1354,1,1,0,0,0,1,1,2,0,4,0
1355,0,1,1,2,0,1,1,0,0,0,0
1356,0,1,0,3,0,1,4,0,0,4,0
1357,0,1,1,0,0,1,2,1,0,4,0
1358,1,1,0,3,0,1,0,1,0,1,1
1359,1,1,1,0,0,1,0,2,0,0,0
1360,0,1,1,0,0,1,1,0,0,4,0
1361,0,1,0,1,0,1,1,0,0,4,0
1362,1,1,0,1,0,1,1,0,0,3,0
1363,0,1,0,0,0,1,4,2,0,4,0
1364,0,1,0,0,0,1,2,1,0,0,0
1365,1,1,0,2,0,1,1,0,0,3,1
1366,0,1,1,3,0,1,4,0,0,0,0
1367,1,1,1,3,0,1,1,2,0,1,0
1368,1,1,1,0,0,1,1,0,0,4,0
1369,0,1,0,0,0,1,4,2,0,4,0
1370,0,1,0,3,0,1,4,2,0,4,0
1371,0,1,1,0,0,1,4,2,0,0,1
1372,0,1,1,0,0,1,4,0,0,0,0
1373,0,1,0,3,0,1,1,0,0,0,0
1374,0,1,0,0,0,1,4,2,0,4,0
1375,1,4,1,3,0,1,0,1,0,3,1
1376,0,4,1,0,0,1,4,2,0,0,0
1377,0,4,1,0,0,1,4,0,0,4,0
1378,1,4,1,0,0,1,1,0,0,1,0
1379,1,4,1,3,0,1,1,0,0,1,0
1380,0,4,1,3,0,1,0,1,0,4,0
1381,0,4,0,3,0,1,4,2,0,0,0
1382,0,4,1,3,0,1,0,2,0,4,0
1383,0,4,0,0,0,1,4,2,0,0,0
1384,1,4,1,0,0,1,1,0,0,1,0
1385,0,4,1,3,0,1,4,0,0,0,0
1386,1,4,1,3,0,1,1,2,0,1,0
1387,1,4,1,0,0,1,4,2,0,4,0
1388,0,4,0,3,0,1,4,2,0,0,0
1389,1,4,1,3,0,1,4,2,0,4,0
1390,0,4,0,3,0,1,4,2,0,4,1
1391,1,4,0,0,0,1,1,0,0,3,0
1392,1,4,1,0,0,1,4,2,0,1,0
1393,1,4,0,0,0,0,4,2,0,4,0
1394,0,4,0,0,0,0,1,0,0,4,0
1395,1,4,1,2,0,1,1,0,0,1,0
1396,1,4,0,0,0,0,1,0,0,3,0
1397,1,4,0,0,0,1,0,1,0,0,0
1398,1,4,1,3,0,1,1,2,0,4,0
1399,0,4,0,0,0,1,4,0,0,0,0
1400,1,4,1,2,0,1,1,0,0,3,0
1401,0,4,1,0,0,1,2,1,0,0,1
1402,1,4,0,3,0,1,1,0,0,0,0
1403,1,4,0,0,0,1,4,2,0,1,0
1404,1,4,1,3,0,1,4,2,0,3,0
1405,0,4,0,0,0,1,4,2,0,0,0
1406,0,4,1,3,0,1,4,2,0,0,0
1407,1,4,1,3,0,1,1,0,0,3,0
1408,1,4,0,3,0,1,0,1,0,4,0
1409,0,4,1,2,0,1,0,2,0,0,0
1410,0,2,0,0,0,0,4,0,0,4,0
1411,0,2,1,0,0,1,4,2,0,0,0
1412,1,2,1,0,0,1,4,1,0,2,0
